count_id,week_id,count_type,timestamp,location,stock_id,sabor,estado,peso_bruto_kg,tara_kg,peso_neto_kg,notes
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000017,DULCE_DE_LECHE_GRANIZADO,ABIERTA,7.085,0.378,6.707,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000056,DURAZNO_A_LA_CREMA,ABIERTA,3.24,0.378,2.862,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000072,FLAN,ABIERTA,5.47,0.378,5.092,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000031,FRUTILLA_AL_AGUA,ABIERTA,5.72,0.378,5.342,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000027,FRUTILLA_A_LA_CREMA,ABIERTA,4.53,0.378,4.152,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000055,FRUTOS_ROJOS_AL_AGUA,ABIERTA,5.105,0.378,4.727,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000058,GRANIZADO,ABIERTA,1.92,0.378,1.542,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000064,GRIDO_MARROC,ABIERTA,1.74,0.378,1.362,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000030,LIMON_AL_AGUA,ABIERTA,1.485,0.378,1.107,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000054,MANGO_AL_AGUA,ABIERTA,6.63,0.378,6.252,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000029,MARACUYA_AL_AGUA,ABIERTA,5.03,0.378,4.652,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000020,MASCARPONE,ABIERTA,6.045,0.378,5.667,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000039,MENTA_GRANIZADO,ABIERTA,4.435,0.378,4.057,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000023,NARANJA_AL_AGUA,ABIERTA,6.225,0.378,5.847,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000004,QUINOTO,ABIERTA,8.55,0.378,8.172,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000079,SAMBAYON,ABIERTA,8.525,0.378,8.147,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000002,SELECCION_ARGENTINA,ABIERTA,2.29,0.378,1.912,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000019,SUPER_DULCE_DE_LECHE,ABIERTA,7.36,0.378,6.982,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000040,SUPER_GRIDITO,ABIERTA,4.605,0.378,4.227,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000063,TIRAMISU,ABIERTA,2.14,0.378,1.762,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000024,TRAMONTANA,ABIERTA,7.135,0.378,6.757,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000053,VAINILLA,ABIERTA,5.42,0.378,5.042,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000068,AMERICANA,CERRADA,8.055,0.378,7.677,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000070,ANANA,CERRADA,7.795,0.378,7.417,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000077,BANANA,CERRADA,8.07,0.378,7.692,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000082,CAPUCCINO_GRANIZADO,CERRADA,8.235,0.378,7.857,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000084,CHOCOLATE,CERRADA,8.03,0.378,7.652,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000007,CHOCOLATE_BLANCO,CERRADA,8.0,0.378,7.622,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000073,CHOCOLATE_BLANCO_OREO,CERRADA,8.08,0.378,7.702,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000074,CHOCOLATE_CON_ALMENDRAS,CERRADA,7.86,0.378,7.482,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000071,CHOCOLATE_DUBAI,CERRADA,8.165,0.378,7.787,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000003,CHOCOLATE_MANI_CRUNCH,CERRADA,8.14,0.378,7.762,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000005,CHOCOLATE_SUIZO,CERRADA,8.015,0.378,7.637,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000022,CREMA_COOKIE,CERRADA,8.11,0.378,7.732,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000010,CREMA_RUSA,CERRADA,8.165,0.378,7.787,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000016,DULCE_DE_LECHE,CERRADA,7.87,0.378,7.492,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000083,DULCE_DE_LECHE_BROWNIE,CERRADA,8.04,0.378,7.662,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000018,DULCE_DE_LECHE_CON_NUEZ,CERRADA,7.86,0.378,7.482,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000081,DULCE_DE_LECHE_GRANIZADO,CERRADA,7.885,0.378,7.507,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000028,DURAZNO_A_LA_CREMA,CERRADA,7.615,0.378,7.237,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000078,FRUTILLA_A_LA_CREMA,CERRADA,8.625,0.378,8.247,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000025,GRANIZADO,CERRADA,8.16,0.378,7.782,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000009,GRIDO_MARROC,CERRADA,8.03,0.378,7.652,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000065,MASCARPONE,CERRADA,7.88,0.378,7.502,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000013,MENTA_GRANIZADO,CERRADA,8.205,0.378,7.827,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000075,QUINOTO,CERRADA,7.78,0.378,7.402,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000080,SUPER_DULCE_DE_LECHE,CERRADA,8.14,0.378,7.762,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000012,SUPER_GRIDITO,CERRADA,7.96,0.378,7.582,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000011,TIRAMISU,CERRADA,7.895,0.378,7.517,Inicio automático desde WEEK-000002/COUNT-000004.
COUNT-000005,WEEK-000003,INICIO_SEMANA,2026-08-26T19:01:39.978354-03:00,SALON,SAL-000076,TRAMONTANA,CERRADA,8.085,0.378,7.707,Inicio automático desde WEEK-000002/COUNT-000004.
